School_Code|Male_Tch|Female_Tch|NoResp_Tch|Head_Teacher|Graduate_Teachers|Tch_with_professional_Qualification|Days_involved_in_non_tch_assgn|Teachers_involved_in_non_tch_assgn
29050402703|2|0|0|0|0|0|0|0
29050402704|2|0|0|0|0|0|0|0
29050402801|2|8|0|2|0|0|0|0
29050402813|2|2|0|0|0|0|0|0
29050405301|3|6|0|0|0|2|0|0
29050402901|7|10|0|1|1|14|0|0
29050402902|0|5|0|0|0|5|0|0
29050402905|2|0|0|0|1|0|0|0
29050405402|1|0|0|0|0|0|0|0
29050402906|2|1|0|1|0|0|0|0
29050403002|2|0|0|0|0|0|0|0
29050403003|0|2|0|0|0|0|0|0
29050403101|3|5|0|1|0|8|0|0
29050403202|5|2|0|1|0|0|0|0
29050403203|0|3|0|0|1|2|0|0
29050405601|4|4|0|1|0|3|0|0
29050403301|1|2|0|0|0|0|0|0
29050403402|1|5|0|0|0|0|0|0
29050403501|5|4|0|1|1|0|0|0
29050403502|4|2|0|1|0|0|0|0
29050403506|0|0|0|0|0|0|0|0
29050405701|2|8|0|1|1|1|0|0
29050403602|2|1|0|0|0|0|0|0
29050403603|0|0|0|0|0|0|0|0
29050403801|0|3|0|0|0|0|0|0
29050405705|0|8|0|1|0|1|0|0
29050405709|0|6|0|0|0|0|0|0
29050405713|2|0|0|0|0|0|0|0
29050405901|5|3|0|1|1|0|0|0
29050406003|1|2|0|0|0|0|0|0
29050406201|0|2|0|0|0|0|0|0
29050404002|0|7|0|1|0|0|0|0
29050405303|1|3|0|1|0|0|0|0
29050404102|3|0|0|1|0|0|0|0
29050404104|0|5|0|1|0|0|0|0
29050405708|1|4|0|0|0|0|0|0
29050404202|2|0|0|0|0|0|0|0
29050404204|1|1|0|0|0|0|0|0
29050405802|1|0|0|0|0|0|0|0
29050404208|2|5|0|1|0|0|0|0
29050404301|2|1|0|0|0|1|0|0
29050405902|2|3|0|0|4|0|0|0
29050404402|2|0|0|0|0|0|0|0
29050404501|1|1|0|0|0|0|0|0
29050407902|5|2|0|0|1|6|10|1
29050404602|3|0|0|0|0|0|2|1
29050404701|6|1|0|1|0|0|85|1
29050406404|2|5|0|0|0|3|0|0
29050405001|3|1|0|0|0|0|0|0
29050407903|0|4|0|0|0|0|0|0
29050405002|0|3|0|1|1|0|0|0
29050406508|1|9|0|1|0|0|0|0
29050405201|2|8|0|1|0|0|0|0
29050405202|1|2|0|0|0|0|0|0
29050408001|1|8|0|1|0|0|0|0
29050406518|1|4|0|0|0|0|0|0
29050405302|0|1|0|0|0|0|0|0
29050406704|1|7|0|0|7|8|0|0
29050405406|0|3|0|0|0|0|0|0
29050405501|4|1|0|0|0|0|0|0
29050408002|2|0|0|1|0|0|0|0
29050407103|0|1|0|0|0|0|0|0
29050405602|0|1|0|0|0|0|2|1
29050405603|1|2|0|0|0|0|0|0
29050407503|4|2|0|1|0|0|0|0
29050408006|0|3|0|0|0|0|0|0
29050405703|4|2|0|1|0|6|0|0
29050405704|1|6|0|0|1|2|0|0
29050407602|1|1|0|0|0|0|0|0
29050408007|0|3|0|0|0|0|0|0
29050405706|2|4|0|1|3|0|0|0
29050407712|0|2|0|0|0|0|0|0
29050405710|1|7|0|0|0|1|1638|7
29050405711|0|6|0|0|0|0|0|0
29050407713|1|7|0|1|0|0|0|0
29050405714|2|0|0|0|0|0|0|0
29050408201|3|8|0|2|1|9|0|0
29050405716|1|2|0|0|0|0|0|0
29050405717|0|0|0|0|0|0|0|0
29050405801|1|3|0|0|0|0|0|0
29050408202|2|2|0|0|0|0|8|4
29050407714|2|6|0|1|0|0|0|0
29050406001|1|12|0|1|0|0|0|0
29050407901|0|12|0|1|2|0|0|0
29050406004|1|2|0|0|0|0|0|0
29050408301|4|8|0|1|0|0|0|0
29050409901|1|7|0|1|0|0|0|0
29050409902|0|0|0|0|0|0|0|0
29050406007|1|1|0|0|0|0|0|0
29050406202|0|1|0|0|1|0|0|0
29050406401|1|10|0|1|0|0|0|0
29050406402|2|0|0|0|0|0|0|0
29050408302|0|4|0|1|0|0|0|0
29050406501|3|9|0|1|0|0|0|0
29050406504|5|0|0|0|0|0|0|0
29050406505|10|0|0|0|0|0|0|0
29050408305|0|5|0|0|0|0|0|0
29050406506|5|1|0|1|1|0|0|0
29050406509|4|3|0|0|0|6|0|0
29050406514|0|2|0|0|0|0|0|0
29050406516|0|2|0|0|0|0|0|0
29050406517|0|3|0|2|0|0|0|0
29050408401|0|2|0|0|0|0|4|2
29050406601|2|6|0|1|0|1|0|0
29050406701|2|8|0|1|0|0|0|0
29050406702|1|3|0|0|0|0|0|0
29050406801|4|6|0|1|0|0|2164|10
29050406803|0|0|0|0|0|0|0|0
29050407001|1|5|0|1|0|0|0|0
29050407002|1|7|0|4|0|0|201|1
29050408601|0|3|0|0|0|0|0|0
29050407003|0|1|0|0|0|0|0|0
29050407101|1|5|0|1|0|1|51|3
29050407104|0|5|0|1|0|0|0|0
29050407301|0|3|0|0|0|0|0|0
29050408602|4|2|0|1|0|0|0|0
29050407401|2|1|0|0|0|3|75|2
29050407501|3|5|0|1|0|0|0|0
29050408604|2|0|0|0|0|0|0|0
29050407502|9|2|0|0|0|2|0|0
29050408605|2|0|0|0|0|0|0|0
29050407504|2|0|0|0|0|0|0|0
29050407506|1|5|0|1|0|0|0|0
29050408702|5|3|0|1|0|0|0|0
29050411008|3|3|0|1|0|0|0|0
29050407904|0|2|0|0|0|0|230|1
29050408716|2|1|0|3|0|0|0|0
29050408004|1|6|0|0|0|0|0|0
29050408802|7|1|0|1|0|0|2|1
29050408904|0|5|0|0|1|0|0|0
29050408101|3|3|0|0|0|0|12|3
29050411701|0|6|0|1|0|2|0|0
29050409501|2|1|0|0|0|3|0|0
29050409605|2|2|0|0|0|0|0|0
29050408203|0|4|0|0|0|0|0|0
29050410001|4|4|0|0|0|0|62|3
29050411801|2|4|0|1|0|0|0|0
29050410103|2|0|0|0|0|0|9|2
29050408303|1|3|0|1|0|0|0|0
29050410301|1|1|0|0|0|0|0|0
29050410503|4|1|0|0|1|1|0|0
29050408501|0|2|0|0|0|0|0|0
29050411901|2|3|0|1|0|0|0|0
29050411001|7|4|0|1|0|0|0|0
29050408603|0|1|0|0|0|0|0|0
29050411201|1|5|0|1|0|0|0|0
29050411401|2|2|0|0|0|0|0|0
29050408701|2|8|0|1|0|0|0|0
29050412003|2|3|0|0|0|0|0|0
29050408703|5|1|0|5|0|0|0|0
29050408706|5|1|0|1|3|0|0|0
29050408707|3|10|0|0|0|0|0|0
29050412102|0|2|0|0|0|0|0|0
29050408712|0|1|0|0|0|0|0|0
29050408713|0|4|0|0|0|0|0|0
29050408717|1|2|0|0|0|0|0|0
29050408718|1|1|0|0|0|0|0|0
29050408719|1|1|0|0|0|0|0|0
29050412401|1|6|0|1|0|0|0|0
29050408801|5|1|0|1|0|0|28|5
29050408803|3|3|0|0|0|0|1|1
29050408901|3|2|0|1|0|0|31|5
29050408903|6|1|0|0|0|0|0|0
29050412701|6|6|0|1|0|1|18|3
29050409019|0|2|0|0|0|0|0|0
29050409022|2|3|0|0|0|0|0|0
29050409201|0|4|0|1|0|0|0|0
29050409301|3|3|0|1|0|0|0|0
29050409302|1|1|0|0|0|0|0|0
29050412801|3|5|0|1|0|0|0|0
29050409401|1|3|0|0|0|0|0|0
29050409601|2|3|0|0|0|0|0|0
29050409602|2|5|0|1|0|0|0|0
29050409603|0|2|0|0|1|0|0|0
29050412901|0|4|0|1|0|0|37|4
29050409701|1|4|0|0|1|2|0|0
29050409801|1|3|0|0|0|0|212|4
29050410003|6|1|0|0|0|4|0|0
29050410004|1|3|0|0|0|0|0|0
29050410005|1|4|0|0|0|0|1|1
29050413201|0|2|0|0|1|0|0|0
29050410007|1|0|0|0|0|0|201|1
29050410101|3|6|0|1|0|0|0|0
29050410102|3|2|0|1|0|1|0|0
29050410105|0|4|0|1|1|1|0|0
29050413938|3|9|0|1|0|0|0|0
29050410106|0|0|0|0|0|0|0|0
29050410201|7|1|0|1|0|0|0|0
29050410401|5|3|0|2|0|0|0|0
29050410402|4|0|0|0|0|0|18|4
29050410403|1|3|0|1|0|0|0|0
29050413953|0|3|0|0|0|0|0|0
29050410501|6|6|0|1|0|0|0|0
29050410502|1|3|0|0|0|0|0|0
29050410504|1|3|0|0|0|0|0|0
29050410601|4|3|0|1|0|0|4|2
29050413960|2|5|0|1|0|0|0|0
29050410602|1|0|0|0|0|0|0|0
29050410701|1|3|0|1|0|0|0|0
29050410801|1|1|0|0|0|0|10|2
29050410901|3|4|0|1|0|7|0|0
29050410902|1|4|0|1|1|0|0|0
29050411003|1|1|0|0|0|0|0|0
29050411004|2|0|0|0|0|0|0|0
29050411006|2|0|0|0|0|0|0|0
29050413979|1|5|0|0|0|0|0|0
29050414601|0|0|0|0|0|0|0|0
29050411007|1|1|0|0|0|0|0|0
29050411101|1|8|0|0|0|0|0|0
29050411102|2|2|0|0|0|0|0|0
29050415103|0|8|0|0|8|0|0|0
29050411202|2|0|0|1|0|0|0|0
29050411501|1|1|0|0|0|0|0|0
29050411601|2|2|0|0|0|0|0|0
29050407601|6|0|0|1|0|0|0|0
29050415202|1|2|0|0|0|0|0|0
29050413964|3|9|0|0|0|2|0|0
29050411802|1|6|0|1|0|0|0|0
29050412005|1|4|0|1|0|0|0|0
29050411803|2|0|0|0|0|0|0|0
29050415204|1|6|0|1|0|1|0|0
29050412001|5|4|0|1|0|0|75|2
29050412002|1|3|0|0|0|0|45|4
29050415408|0|11|0|0|1|4|0|0
29050412101|1|5|0|1|0|0|0|0
29050413942|3|9|0|0|5|0|0|0
29050412201|5|2|0|1|1|0|0|0
29050412202|1|1|0|0|0|0|0|0
29050412501|7|2|0|1|0|1|232|1
29050412503|0|5|0|2|2|0|0|0
29050415102|1|8|0|0|9|9|0|0
29050412703|3|1|0|1|0|0|0|0
29050412705|1|4|0|1|0|0|0|0
29050412802|3|4|0|0|0|0|0|0
29050412804|0|6|0|0|0|0|0|0
29050415303|3|6|0|2|0|0|0|0
29050412902|0|2|0|0|0|0|0|0
29050412903|1|4|0|1|1|0|0|0
29050413501|3|0|0|0|0|0|9|1
29050413927|4|2|0|1|0|6|0|0
29050415603|1|9|0|1|1|10|0|0
29050416501|3|5|0|0|1|0|0|0
29050413945|1|11|0|0|0|3|0|0
29050415705|2|8|0|7|6|4|0|0
29050413956|0|5|0|0|0|0|0|0
29050416808|5|3|0|0|2|0|0|0
29050416809|2|0|0|0|0|0|0|0
29050413958|0|7|0|0|0|1|0|0
29050416408|1|3|0|0|0|0|0|0
29050415902|2|0|0|0|0|2|0|0
29050413966|1|10|0|1|0|2|0|0
29050416103|1|11|0|1|0|1|0|0
29050416502|3|4|0|1|0|1|0|0
29050416104|0|4|0|0|0|0|0|0
29050415101|3|9|0|1|8|4|0|0
29050416301|1|7|0|0|0|0|0|0
29050415105|1|9|0|1|0|0|0|0
29050415201|4|8|0|1|1|11|0|0
29050416506|5|3|0|0|0|8|0|0
29050416403|1|3|0|1|0|1|0|0
29050415203|1|1|0|0|0|0|0|0
29050415205|3|5|0|4|0|0|860|4
29050415206|1|6|0|1|7|7|0|0
29050415301|3|8|0|0|0|1|44|11
29050415302|3|4|0|0|0|6|2|1
29050416507|0|2|0|0|0|0|0|0
29050415401|4|5|0|1|0|8|0|0
29050415403|6|3|0|0|0|0|0|0
29050415404|1|5|0|0|0|0|10|1
29050415405|2|5|0|1|0|0|0|0
29050416603|2|3|0|0|0|0|0|0
29050415406|5|6|0|2|0|4|0|0
29050415501|2|4|0|1|0|0|30|1
29050415502|2|5|0|1|0|0|0|0
29050415601|1|5|0|0|0|0|0|0
29050416605|3|5|0|0|0|0|0|0
29050415602|4|4|0|0|0|4|0|0
29050415604|4|26|0|1|0|0|0|0
29050415605|1|4|0|0|0|0|0|0
29050415701|3|5|0|1|0|0|0|0
29050415702|2|12|0|1|0|0|68|13
29050416701|0|3|0|0|0|0|0|0
29050415703|0|12|0|0|0|0|0|0
29050415706|0|8|0|2|0|0|0|0
29050415707|0|7|0|0|0|0|0|0
29050415801|0|10|0|1|0|0|3|3
29050416702|0|4|0|0|0|0|904|4
29050415901|0|5|0|1|0|0|4|1
29050416001|4|4|0|0|0|0|0|0
29050416003|3|5|0|1|0|0|0|0
29050416004|1|4|0|2|0|0|0|0
29050416707|4|9|0|1|0|1|0|0
29050416005|3|4|0|1|0|1|20|7
29050416007|4|3|0|2|4|0|0|0
29050416008|0|0|0|0|0|0|0|0
29050416101|4|12|0|0|1|16|0|0
29050416102|0|6|0|0|1|1|0|0
29050416105|2|0|0|0|0|0|0|0
29050416201|3|9|0|1|0|0|0|0
29050416708|4|8|0|0|12|0|0|0
29050416203|0|2|0|1|0|0|0|0
29050416302|5|6|0|0|0|11|0|0
29050416303|4|3|0|0|0|0|170|4
29050416305|4|5|0|1|2|0|0|0
29050416402|5|1|0|0|0|0|0|0
29050416710|0|10|0|1|0|0|0|0
29050416711|0|5|0|1|0|0|0|0
29050416801|1|1|0|0|0|1|0|0
29050418003|2|4|0|1|0|0|4|2
29050416406|0|5|0|0|0|0|0|0
29050416407|2|0|0|0|0|0|0|0
29050416903|1|2|0|1|0|2|696|3
29050416806|2|6|0|1|1|0|0|0
29050416909|2|0|0|0|0|0|0|0
29050416503|4|1|0|1|0|0|0|0
29050417306|3|5|0|1|8|8|1760|8
29050417409|7|8|0|0|0|0|0|0
29050416601|1|3|0|0|2|0|232|1
29050417416|1|0|0|0|1|1|0|0
29050417602|0|5|0|1|0|0|0|0
29050416607|0|5|0|0|0|0|0|0
29050417702|4|2|0|0|0|0|0|0
29050417707|3|11|0|1|1|0|0|0
29050416703|2|3|0|1|5|0|0|0
29050418103|4|8|0|1|1|1|0|0
29050417715|4|3|0|0|1|0|0|0
29050417732|1|7|0|1|0|0|0|0
29050416709|4|3|0|1|0|0|0|0
29050418002|3|1|0|1|0|0|55|4
29050418101|1|3|0|0|0|0|0|0
29050418005|1|11|0|1|0|0|0|0
29050416802|1|11|0|2|0|0|0|0
29050416803|1|1|0|0|0|0|0|0
29050416804|1|4|0|1|0|0|41|5
29050416805|6|1|0|1|4|0|0|0
29050416807|1|4|0|1|1|3|0|0
29050416810|0|2|0|0|0|0|0|0
29050416901|20|47|0|2|57|0|0|0
29050416902|1|8|0|1|9|5|0|0
29050416904|9|1|0|0|0|10|0|0
29050416905|3|4|0|1|1|1|0|0
29050416908|5|7|0|1|0|0|243|3
29050417001|4|7|0|0|0|0|2145|11
29050417002|2|11|0|1|0|0|0|0
29050417201|2|9|0|0|0|11|0|0
29050417301|3|6|0|0|0|0|0|0
29050417302|1|8|0|1|0|1|29|9
29050417308|7|5|0|1|9|0|0|0
29050417401|0|1|0|0|0|0|0|0
29050417402|1|1|0|0|0|0|0|0
29050417403|0|3|0|0|0|0|2|1
29050417404|0|4|0|1|0|0|0|0
29050417408|9|0|0|2|0|0|0|0
29050417411|1|4|0|1|0|0|1100|5
29050417413|5|8|0|2|11|1|0|0
29050417414|8|6|0|1|0|2|0|0
29050417415|7|3|0|1|3|0|0|0
29050417501|4|1|0|1|1|3|0|0
29050417502|1|9|0|1|4|10|0|0
29050417504|1|6|0|0|0|7|0|0
29050417601|1|6|0|0|1|7|0|0
29050417604|0|4|0|0|2|4|0|0
29050417605|0|4|0|0|0|2|0|0
29050417606|3|3|0|1|0|2|0|0
29050417607|3|4|0|1|0|0|0|0
29050417701|4|5|0|0|0|0|0|0
29050417703|7|4|0|0|5|7|0|0
29050417704|1|1|0|0|0|0|186|2
29050417705|2|2|0|0|0|4|0|0
29050417706|0|5|0|0|2|5|0|0
29050417708|5|2|0|0|0|5|0|0
29050417711|1|1|0|0|0|0|0|0
29050417713|11|4|0|5|1|1|0|0
29050417714|3|4|0|0|0|0|0|0
29050417716|1|3|0|0|0|4|0|0
29050418107|4|2|0|1|2|6|0|0
29050417717|6|1|0|0|0|0|0|0
29050417718|3|1|0|0|0|0|0|0
29050417726|4|12|0|1|0|0|0|0
29050417728|23|11|0|3|34|28|0|0
29050418112|2|9|0|1|0|0|0|0
29050417729|0|5|0|0|0|0|0|0
29050417731|0|7|0|0|7|0|0|0
29050417733|2|0|0|0|0|0|0|0
29050417901|0|3|0|0|0|2|0|0
29050418115|4|2|0|0|0|0|0|0
29050417902|1|2|0|0|2|3|0|0
29050417903|6|6|0|0|0|10|0|0
29050417907|0|4|0|0|0|0|0|0
29050418203|4|3|0|1|0|0|0|0
29050418206|1|6|0|1|6|7|0|0
29050418302|4|7|0|0|4|6|0|0
29050418308|2|5|0|0|0|0|0|0
29050418402|2|4|0|0|0|4|0|0
29050418501|3|5|0|1|0|3|0|0
29050418504|3|5|0|0|0|8|0|0
29050418508|2|6|0|1|8|8|1760|8
29050500102|3|0|0|0|0|0|0|0
29050500203|2|0|0|0|0|2|0|0
29050500402|1|1|0|0|0|0|0|0
29050500602|4|1|0|0|5|0|0|0
29050500802|2|0|0|0|0|0|0|0
29050418102|1|2|0|0|2|3|0|0
29050418205|4|10|0|0|0|0|0|0
29050418104|2|4|0|1|3|5|1380|6
29050418106|1|1|0|0|0|2|0|0
29050501601|7|4|0|1|0|0|0|0
29050418108|1|3|0|0|2|4|0|0
29050418111|3|7|0|1|0|0|0|0
29050501608|2|0|0|0|0|0|0|0
29050501831|0|2|0|0|0|0|14|2
29050418113|4|3|0|1|0|0|0|0
29050418114|3|3|0|0|0|6|0|0
29050501804|1|3|0|0|0|0|0|0
29050418201|3|1|0|0|0|4|0|0
29050501832|1|6|0|1|0|0|36|6
29050418202|1|2|0|0|1|3|0|0
29050501810|5|2|0|0|0|0|0|0
29050418204|3|8|0|0|9|10|0|0
29050501811|0|1|0|1|0|0|0|0
29050501901|3|2|0|1|0|0|0|0
29050502309|3|3|0|1|1|0|0|0
29050502313|1|3|0|0|0|0|0|0
29050418207|3|6|0|0|0|0|0|0
29050418301|4|5|0|0|0|0|0|0
29050501836|0|4|0|1|2|3|0|0
29050501812|0|1|0|0|0|0|0|0
29050418303|1|1|0|0|0|0|0|0
29050418304|4|1|0|0|0|0|76|3
29050502001|6|2|0|1|0|0|0|0
29050501813|1|3|0|1|0|0|28|4
29050418309|2|7|0|0|0|9|1980|9
29050418401|0|3|0|0|0|0|0|0
29050501814|2|5|0|0|0|2|0|0
29050502201|3|4|0|1|0|2|0|0
29050418403|0|14|0|0|1|0|0|0
29050418404|0|2|0|0|0|0|0|0
29050501816|2|7|0|1|0|0|0|0
29050418502|3|7|0|0|1|9|0|0
29050502205|6|1|0|1|1|7|0|0
29050418503|4|6|0|0|0|9|0|0
29050501817|3|6|0|0|0|0|0|0
29050418505|2|8|0|0|3|8|0|0
29050418507|0|3|0|0|0|0|0|0
29050501818|5|5|0|0|0|0|0|0
29050418601|0|4|0|0|0|0|0|0
29050502302|4|5|0|1|0|9|0|0
29050502303|6|3|0|1|0|0|0|0
29050418901|1|4|0|1|0|0|0|0
29050501819|2|6|0|1|0|0|0|0
29050502306|6|3|0|1|0|0|0|0
29050500201|4|2|0|0|0|0|0|0
29050500202|2|0|0|0|0|0|0|0
29050501820|0|8|0|0|0|6|856|8
29050500301|1|6|0|1|0|1|0|0
29050502308|3|4|0|1|2|6|0|0
29050500401|1|2|0|0|0|0|0|0
29050502840|0|4|0|0|0|0|0|0
29050502841|4|4|0|0|0|0|0|0
29050502842|1|2|0|0|0|0|0|0
29050501821|1|4|0|1|0|0|0|0
29050500501|6|2|0|1|0|0|0|0
29050500601|7|1|0|1|0|0|0|0
29050502401|6|3|0|1|0|0|0|0
29050501826|2|5|0|0|0|0|35|7
29050500701|9|0|0|1|0|0|0|0
29050500801|4|6|0|1|0|0|0|0
29050501830|1|1|0|0|0|0|0|0
29050502402|4|6|0|0|0|0|0|0
29050500803|2|0|0|0|0|0|0|0
29050500901|6|5|0|1|0|0|0|0
29050500902|3|5|0|1|0|0|2|1
29050500903|5|2|0|0|0|0|0|0
29050500904|1|4|0|0|0|5|0|0
29050500910|1|4|0|0|0|0|0|0
29050502404|1|2|0|0|0|0|0|0
29050500911|0|0|0|0|0|0|0|0
29050501001|7|0|0|0|0|0|0|0
29050502501|4|4|0|1|1|0|0|0
29050501201|7|2|0|0|2|9|0|0
29050501202|4|0|0|0|0|4|0|0
29050501301|5|3|0|1|0|0|0|0
29050502504|7|0|0|0|0|0|0|0
29050501401|3|1|0|0|0|0|0|0
29050502505|5|0|0|0|0|2|0|0
29050501402|1|2|0|0|0|0|0|0
29050501403|1|0|0|0|0|0|0|0
29050502509|4|0|0|0|0|0|0|0
29050501501|5|2|0|0|0|0|0|0
29050501502|0|2|0|0|0|0|470|2
29050502601|5|5|0|1|0|0|0|0
29050502602|3|1|0|1|0|0|12|1
29050501602|3|0|0|0|0|0|0|0
29050502801|4|10|0|1|6|14|0|0
29050501603|1|6|0|1|0|0|0|0
29050502102|2|0|0|1|0|0|8|2
29050502823|6|0|0|0|0|6|0|0
29050501833|3|3|0|1|0|0|0|0
29050501835|0|2|0|1|1|1|7|1
29050503406|2|6|0|1|0|2|17|8
29050503201|5|4|0|2|0|0|0|0
29050502506|4|1|0|0|0|2|0|0
29050502002|1|1|0|0|0|0|0|0
29050503530|6|1|0|0|0|0|0|0
29050503526|6|1|0|1|6|7|0|0
29050502807|3|3|0|0|0|0|0|0
29050502206|0|2|0|0|0|0|0|0
29050503531|2|7|0|1|5|9|0|0
29050502822|3|5|0|0|2|2|0|0
29050502305|1|3|0|0|1|1|0|0
29050502834|3|4|0|0|0|1|0|0
29050502902|2|5|0|1|0|0|0|0
29050502908|0|2|0|0|0|0|0|0
29050503539|3|5|0|1|1|8|0|0
29050502403|0|2|0|0|0|1|0|0
29050503403|0|4|0|1|0|0|0|0
29050502502|3|1|0|1|0|0|0|0
29050503501|3|3|0|1|0|0|0|0
29050503504|1|3|0|1|0|1|0|0
29050503542|7|0|0|0|3|6|0|0
29050503512|6|1|0|1|1|5|0|0
29050503515|6|1|0|0|1|1|0|0
29050503518|2|8|0|0|0|0|0|0
29050503545|0|7|0|0|5|6|0|0
29050502603|3|4|0|0|5|3|0|0
29050502803|4|3|0|0|0|0|0|0
29050502804|9|4|0|1|0|0|24|2
29050502805|3|5|0|0|0|0|0|0
29050502806|4|0|0|1|0|0|0|0
29050502808|5|2|0|0|0|0|0|0
29050502811|7|0|0|1|0|0|0|0
29050502815|5|2|0|0|0|0|0|0
29050503549|5|3|0|1|0|0|0|0
29050503554|0|3|0|0|0|0|0|0
29050502818|2|4|0|1|5|6|0|0
29050502819|2|1|0|0|0|0|0|0
29050502820|3|8|0|0|0|0|0|0
29050503557|3|3|0|0|5|6|0|0
29050502824|5|4|0|1|0|0|0|0
29050502825|0|11|0|0|0|0|0|0
29050502835|4|6|0|0|0|0|0|0
29050502836|4|1|0|1|0|0|0|0
29050503560|6|4|0|1|10|10|0|0
29050502838|0|5|0|0|0|2|0|0
29050502839|1|2|0|0|0|0|0|0
29050502901|0|7|0|1|0|1|0|0
29050502903|5|2|0|1|0|0|0|0
29050503579|1|1|0|1|0|1|0|0
29050502906|2|0|0|0|0|0|0|0
29050502907|3|5|0|0|0|0|0|0
29050503001|2|0|0|0|0|0|0|0
29050503002|9|3|0|1|2|3|0|0
29050503585|1|6|0|1|0|0|0|0
29050503101|6|5|0|1|0|0|0|0
29050503102|0|2|0|0|0|0|0|0
29050503202|1|1|0|0|0|0|0|0
29050503203|0|2|0|0|0|0|0|0
29050503701|6|4|0|1|0|0|0|0
29050503301|1|2|0|0|0|0|0|0
29050503302|2|9|0|0|0|9|0|0
29050503401|3|4|0|0|0|0|0|0
29050503402|10|2|0|1|0|0|8|4
29050503801|6|5|0|1|4|10|0|0
29050503404|5|0|0|1|0|0|10|2
29050503405|5|5|0|1|0|0|0|0
29050503902|2|0|0|0|0|0|0|0
29050503408|4|5|0|0|0|0|0|0
29050504101|4|6|0|1|0|0|0|0
29050503412|3|8|0|2|0|0|0|0
29050503413|0|2|0|0|0|0|0|0
29050503503|3|6|0|1|3|7|0|0
29050503505|2|3|0|1|1|0|0|0
29050504104|1|6|0|0|2|5|0|0
29050503511|3|5|0|1|0|8|0|0
29050503513|5|2|0|1|0|7|0|0
29050504202|0|2|0|0|0|0|0|0
29050503514|2|6|0|0|5|7|0|0
29050504302|1|7|0|0|0|3|0|0
29050503522|1|9|0|0|5|8|0|0
29050503529|4|3|0|1|1|3|0|0
29050504402|2|3|0|0|0|0|6|2
29050504501|6|3|0|1|1|0|0|0
29050501606|1|1|0|0|0|0|0|0
29050501607|2|0|0|0|0|0|0|0
29050504701|4|5|0|1|0|2|0|0
29050501609|8|1|0|1|0|0|0|0
29050501701|3|3|0|1|1|0|0|0
29050504803|2|7|0|5|0|0|0|0
29050503543|5|2|0|1|0|0|0|0
29050503548|7|5|0|0|3|12|0|0
29050503537|9|0|0|1|0|1|0|0
29050503538|1|9|0|1|0|0|0|0
29050503556|2|5|0|1|0|0|0|0
29050503540|1|7|0|0|8|3|0|0
29050503541|3|1|0|0|3|4|0|0
29050504401|5|3|0|1|0|1|0|0
29050503544|1|8|0|0|0|6|0|0
29050503588|2|6|0|0|0|0|0|0
29050503546|4|1|0|0|5|5|0|0
29050503901|5|4|0|1|0|1|0|0
29050503550|2|4|0|1|0|5|0|0
29050505801|3|6|0|1|1|2|0|0
29050503553|0|2|0|0|0|0|0|0
29050505201|6|0|0|1|0|0|0|0
29050503555|7|4|0|1|0|0|0|0
29050504102|2|0|0|0|0|0|0|0
29050503559|6|0|0|1|0|0|0|0
29050505602|6|0|0|0|0|0|0|0
29050503576|2|0|0|0|0|0|0|0
29050503577|5|4|0|1|1|0|0|0
29050503580|2|1|0|0|0|0|0|0
29050503582|1|6|0|0|1|0|0|0
29050504601|6|2|0|1|1|6|0|0
29050503591|1|1|0|0|2|2|0|0
29050503592|1|0|0|0|0|0|0|0
29050503601|3|6|0|0|0|0|0|0
29050505702|2|0|0|1|0|0|0|0
29050503702|2|0|0|0|0|0|0|0
29050503703|2|0|0|0|0|0|0|0
29050505002|2|0|0|1|0|2|0|0
29050503802|0|1|0|0|0|0|0|0
29050503904|1|0|0|0|0|0|0|0
29050504001|4|6|0|0|1|0|0|0
29050505401|6|8|0|1|0|0|0|0
29050504103|0|1|0|0|1|0|0|0
29050505502|1|2|0|1|0|1|0|0
29050504106|7|2|0|1|0|0|0|0
29050504201|7|3|0|1|0|0|0|0
29050504203|2|4|0|0|0|3|0|0
29050504301|3|7|0|1|0|0|0|0
29050505604|7|5|0|1|0|0|0|0
29050504303|3|2|0|1|0|0|71|5
29050505608|5|3|0|0|7|1|0|0
29050504405|0|5|0|1|0|0|0|0
29050504406|0|2|0|0|0|0|0|0
29050505610|0|3|0|1|3|3|0|0
29050504602|1|1|0|0|0|0|0|0
29050505618|1|5|0|0|0|0|0|0
29050504801|5|6|0|1|5|11|77|11
29050504802|5|1|0|1|0|0|0|0
29050504901|8|1|0|0|0|0|0|0
29050504902|4|0|0|1|0|0|0|0
29050504903|3|0|0|0|0|0|0|0
29050505001|8|2|0|1|2|1|25|1
29050505101|3|0|0|0|0|0|0|0
29050505102|4|0|0|1|0|0|0|0
29050505301|3|2|0|1|0|0|0|0
29050505402|1|3|0|0|2|1|840|4
29050505403|3|3|0|1|0|0|14|6
29050505802|4|3|0|1|4|5|0|0
29050505404|0|6|0|0|5|4|0|0
29050505501|4|1|0|1|0|1|0|0
29050505504|4|1|0|1|0|2|40|5
29050505601|2|10|0|1|0|0|0|0
29050505603|6|5|0|1|0|11|0|0
29050505901|2|7|0|1|0|0|0|0
29050505605|1|0|0|0|0|0|0|0
29050505607|1|8|0|0|8|9|0|0
29050505615|0|3|0|1|0|2|209|3
29050505616|6|2|0|0|0|0|0|0
29050505902|2|1|0|0|0|0|0|0
