School_Code|Building_Status|Tot_Clrooms|Classrooms_in_Good_Condition|Classrooms_require_major_repair|Classrooms_require_minor_repair|Other_rooms_in_Good_Cond|Other_rooms_need_major_rep|Other_rooms_need_minor_rep|Toilet_Common|Toilet_Boys|Toilet_Girls|Kitchen_Devices_Grant|Status_of_MDM|Computer_Aided_Learnin_Lab|Separate_Room_for_HeadMaster|Electricity|Boundary_Wall|Library_YN|PlayGround|Blackboard|Books_in_library|Drinking_Water|Medical_Checkup|Ramps|No_of_Computers|Male_Tch|Female_Tch|NoResp_Tch|Head_Teacher|Graduate_Teachers|Tch_with_professional_Qualification|Days_involved_in_non_tch_assgn|Teachers_involved_in_non_tch_assgn
29210112801|3|2|2|0|0|0|1|1|0|1|1|1|2|2|2|1|4|1|2|4|1447|3|1|1|0|0|2|0|0|0|0|4|1
29210112901|3|4|4|0|0|0|0|0|0|1|2|1|2|2|2|1|7|1|1|4|3200|3|1|1|0|1|3|0|1|0|0|12|2
29210112902|3|2|1|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|2|2|300|3|1|1|0|0|1|0|0|0|0|0|0
29210113001|3|2|1|0|0|0|0|0|2|0|0|1|2|2|1|1|3|1|2|2|1776|3|1|2|0|0|2|0|0|0|0|0|0
29210113101|3|7|7|0|0|1|0|1|0|1|1|1|2|1|2|1|8|1|1|7|2202|4|1|1|2|4|4|0|1|0|1|12|3
29210113102|3|4|4|0|0|0|0|0|0|2|2|1|2|2|2|1|1|1|2|4|50|3|9|2|1|0|4|0|0|0|0|8|4
29210113104|2|7|7|0|0|7|0|0|1|1|1|2|1|2|1|1|3|1|1|13|50|1|1|1|1|1|5|0|6|1|0|0|0
29210113201|3|2|1|0|1|0|0|0|0|1|1|1|2|2|2|1|1|1|2|4|200|3|1|1|0|0|2|0|0|0|0|4|2
29210113301|3|2|1|0|1|0|2|0|0|1|1|1|2|2|2|1|5|1|1|2|210|3|1|1|0|0|2|0|0|0|0|4|1
29210113401|3|1|0|0|1|0|0|0|0|1|1|1|2|2|2|1|5|1|2|1|229|3|1|1|0|2|0|0|0|0|0|0|0
29210113501|3|2|2|0|0|3|0|0|0|1|1|1|2|2|2|1|3|1|1|2|413|3|1|1|0|1|1|0|0|0|0|30|1
29210113601|3|7|7|0|0|0|0|0|0|2|3|1|2|2|2|1|8|1|1|7|2059|3|1|1|0|3|2|0|1|0|1|51|5
29210113602|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|1|1|2|2|25|3|1|2|0|2|0|0|0|0|0|0|0
29210113603|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|8|1|2|1|345|3|1|2|0|1|1|0|0|0|0|0|0
29210113701|3|2|0|1|0|0|0|0|0|1|1|1|2|2|2|1|7|1|2|2|299|3|1|1|0|2|0|0|0|0|0|10|2
29210113801|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|7|1|2|2|517|3|1|1|1|2|0|0|0|0|0|25|2
29210113802|3|2|1|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|1|2|284|3|1|1|0|1|1|0|0|0|0|12|2
29210113901|3|2|1|0|0|0|0|0|1|1|0|1|2|2|2|1|3|1|2|2|170|3|1|2|0|1|1|0|0|0|0|0|0
29210114001|3|2|0|0|0|0|0|0|0|1|1|1|2|2|2|1|5|1|2|3|365|3|1|1|1|0|2|0|0|0|0|0|0
29210114002|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|7|1|1|2|50|3|1|2|0|1|1|0|0|0|0|6|2
29210114101|3|2|1|0|0|0|0|0|1|0|0|1|2|2|2|1|7|1|2|2|299|3|1|1|0|1|1|0|0|0|0|3|1
29210114201|3|6|4|0|0|0|0|0|0|1|1|1|2|2|2|1|7|1|1|6|2700|3|1|1|0|2|4|0|2|0|0|75|5
29210114301|3|3|2|0|0|1|0|0|1|0|1|1|2|2|1|1|1|1|2|3|447|3|1|1|0|1|2|0|0|0|0|2|1
29210114401|3|2|1|0|0|0|0|0|0|1|1|1|2|2|2|1|3|1|2|2|68|3|1|1|0|1|1|0|0|0|0|0|0
29210114501|3|6|6|0|0|2|0|1|0|1|1|1|2|1|1|1|1|1|2|8|2498|3|1|1|2|2|6|0|1|0|0|0|0
29210114601|3|6|3|0|3|0|0|0|1|1|2|1|2|2|2|1|7|1|2|6|2345|3|1|1|0|2|3|0|1|0|0|0|0
29210114602|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|3|1|2|2|634|3|1|1|0|1|1|0|0|0|0|0|0
29210114701|3|2|0|0|1|0|0|0|0|1|1|1|2|2|2|1|3|1|1|2|295|3|1|1|0|2|0|0|0|0|0|6|2
29210114801|3|6|6|0|0|0|0|0|1|0|0|1|2|2|2|1|1|1|1|6|2250|3|1|1|0|3|3|0|1|0|0|2|2
29210114802|3|2|1|0|0|0|0|0|1|0|0|1|2|2|2|1|4|1|2|2|510|4|1|1|0|1|0|0|0|0|0|45|1
29210114901|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|5|1|2|2|210|3|1|1|0|2|0|0|0|0|0|15|2
29210115001|3|5|4|0|1|0|0|0|0|2|2|1|2|2|2|1|5|1|2|5|630|3|1|1|0|4|2|0|1|0|0|6|1
29210115002|3|6|5|0|0|0|0|0|0|2|2|1|2|2|2|1|1|1|2|5|607|3|1|1|0|0|7|0|1|0|0|80|7
29210115101|3|2|1|0|0|0|0|0|0|1|1|1|2|2|2|1|3|1|2|2|493|3|1|1|0|1|1|0|0|0|0|0|0
29210115202|3|3|2|0|1|0|0|0|1|0|1|1|2|2|2|1|1|1|2|3|65|3|1|2|0|1|2|0|0|0|0|0|0
29210115203|1|14|14|0|0|4|0|0|0|5|7|2|1|1|1|1|1|1|1|14|700|3|1|2|14|1|11|0|1|0|0|0|0
29210115205|3|6|6|0|0|1|0|0|0|1|2|1|2|1|2|1|7|1|1|6|175|3|1|1|5|0|8|0|1|0|0|2|1
29210115301|3|7|7|0|0|2|0|0|1|2|2|1|2|2|1|1|7|1|1|7|1938|3|1|1|0|2|6|0|1|0|0|0|0
29210115302|3|6|6|0|0|1|0|0|1|1|1|1|2|2|1|1|5|1|1|6|331|3|1|1|0|2|5|0|1|0|0|0|0
29210115303|3|3|3|0|0|0|0|0|0|2|2|1|2|2|2|1|1|1|2|3|1539|3|1|2|0|1|2|0|0|0|0|0|0
29210115304|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|1|1|2|2|372|3|1|1|0|1|1|0|0|0|0|0|0
29210115305|2|13|13|0|0|2|0|0|2|1|1|2|1|1|1|1|5|1|1|10|2500|3|1|2|1|2|7|0|1|0|0|0|0
29210115308|2|13|13|0|0|5|0|0|1|4|2|2|1|1|1|1|1|2|1|13|0|3|2|2|22|1|15|0|1|0|3|0|0
29210115401|3|2|2|0|0|0|0|1|0|1|1|1|2|2|2|1|1|1|1|2|115|3|1|1|0|2|0|0|0|0|0|20|2
29210115402|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|1|2|200|3|1|2|0|1|1|0|0|0|0|0|0
29210115501|3|5|4|1|0|1|0|0|0|2|2|1|2|2|1|1|5|1|1|5|1314|4|1|1|0|1|7|0|1|0|0|0|0
29210115502|3|2|2|0|0|0|0|0|1|1|1|1|2|2|2|1|1|1|2|2|129|3|1|1|0|1|1|0|0|0|0|0|0
29210115601|3|5|0|0|0|0|0|0|2|0|0|1|2|2|2|1|1|1|2|5|1105|3|1|2|0|1|6|0|1|0|0|21|7
29210115701|3|7|5|2|0|1|0|0|0|1|4|1|2|2|2|1|7|1|1|7|846|3|1|1|0|2|7|0|1|0|0|2|1
29210115702|3|7|7|0|0|3|0|0|0|1|1|1|2|2|1|1|1|1|2|7|29|3|1|2|0|1|6|0|1|0|0|0|0
29210115801|3|2|1|0|0|0|0|0|0|1|1|1|2|2|2|1|4|1|2|2|265|3|1|2|0|0|2|0|0|0|0|0|0
29210115802|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|2|5|1|2|2|102|5|1|2|0|0|2|0|0|0|0|14|2
29210115901|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|2|2|200|3|1|2|0|0|2|0|0|0|0|0|0
29210116001|3|4|0|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|3|350|3|1|1|0|1|1|0|0|0|0|0|0
29210116101|3|2|0|0|1|0|0|0|0|1|2|1|2|2|2|1|1|1|2|2|223|3|1|1|0|0|3|0|0|0|1|2|1
29210116201|3|2|0|0|1|0|0|0|1|0|0|1|2|2|2|1|1|1|2|4|490|3|1|2|0|0|1|0|0|0|0|2|1
29210116301|3|2|0|0|0|0|0|0|0|1|1|1|2|2|2|1|5|1|2|2|277|4|1|2|0|2|0|0|0|0|0|2|1
29210116302|3|4|4|0|0|0|0|0|1|1|1|1|2|2|2|1|7|1|2|4|440|3|1|1|0|1|5|0|1|0|0|0|0
29210116401|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|2|544|3|1|1|0|1|1|0|0|0|0|4|2
29210116501|3|1|0|0|1|0|0|0|1|0|0|1|2|2|2|1|5|1|2|1|50|3|1|2|0|0|1|0|0|0|0|0|0
29210116502|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|1|249|3|1|2|0|0|1|0|0|0|0|0|0
29210116601|3|6|2|0|2|0|0|0|0|1|1|1|2|2|2|1|1|1|2|6|1200|3|1|1|0|2|3|0|1|0|0|0|0
29210116701|3|3|2|1|0|1|0|0|0|1|1|1|2|2|2|1|5|1|2|3|1196|3|1|1|2|4|0|0|1|0|0|0|0
29210116801|3|8|6|0|2|0|0|0|0|1|1|1|2|2|2|1|5|1|1|8|1327|3|1|1|0|2|4|0|1|0|0|18|2
29210116901|3|2|1|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|2|2|365|3|1|1|0|1|1|0|0|0|0|3|2
29210117001|3|6|4|0|0|1|0|0|2|0|2|1|2|2|1|1|7|1|2|6|319|4|1|1|0|0|5|0|1|0|0|90|2
29210117101|3|6|4|0|2|0|0|0|1|0|2|1|2|2|2|1|1|1|2|6|1100|3|1|1|0|1|8|0|1|0|0|35|8
29210117201|3|3|2|0|0|1|0|0|1|0|0|1|2|2|2|1|1|1|1|3|377|3|1|1|0|0|2|0|0|0|0|2|2
29210117202|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|1|2|115|3|1|1|0|2|0|0|0|0|0|6|1
29210117301|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|5|1|2|2|39|3|1|1|0|0|2|0|0|0|0|10|2
29210117401|3|5|5|0|0|0|0|0|1|2|2|1|2|2|2|1|3|1|1|5|1040|3|1|1|0|4|1|0|1|0|0|0|0
29210117402|3|2|2|0|0|0|0|0|0|1|2|1|2|2|2|1|7|1|1|2|25|3|1|2|0|2|0|0|0|0|0|0|0
29210117501|3|2|1|0|1|0|0|0|0|1|1|1|2|2|2|1|3|1|1|2|200|3|1|2|0|1|1|0|0|0|0|0|0
29210117601|3|5|2|0|1|0|0|0|1|0|0|1|2|2|2|1|7|1|2|5|1200|3|1|2|0|4|0|0|0|1|0|0|0
29210117602|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|1|2|146|3|1|1|0|2|0|0|0|0|0|0|0
29210117603|3|2|0|0|0|0|0|0|1|0|0|1|2|1|2|1|5|1|1|2|281|3|2|2|0|1|0|0|0|0|0|0|0
29210117604|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|2|1|256|3|1|2|0|0|2|0|0|0|0|0|0
29210117701|3|2|1|1|0|0|0|0|1|0|1|1|2|2|2|1|5|1|2|2|311|3|1|1|0|0|2|0|0|0|0|25|2
29210117702|3|3|2|0|0|0|0|0|2|0|0|1|2|2|2|1|1|1|2|3|250|3|1|2|0|0|2|0|0|0|0|25|2
29210117703|3|2|1|1|0|0|0|0|0|1|1|1|2|2|2|1|1|1|2|2|560|3|1|1|0|1|1|0|0|0|0|0|0
29210117704|3|2|1|1|0|0|0|0|1|0|0|1|2|2|2|1|1|1|2|2|350|3|1|1|0|1|1|0|0|0|0|2|1
29210117801|3|4|4|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|2|4|2850|3|1|2|0|2|2|0|1|0|0|0|0
29210117802|3|7|7|0|0|0|0|0|0|2|2|1|2|2|2|1|7|1|1|7|1301|3|1|1|0|1|5|0|1|0|0|14|6
29210117803|3|2|2|0|0|0|0|0|0|1|1|1|2|2|2|1|3|1|2|2|75|3|1|1|0|2|0|0|0|0|0|4|1
29210117804|3|1|0|0|0|0|0|0|1|0|0|1|2|2|2|3|3|1|2|1|271|4|1|2|0|1|0|0|0|0|0|0|0
29210117901|3|5|4|0|1|0|0|0|1|0|1|1|2|2|2|1|1|1|2|5|840|3|1|2|0|1|4|0|1|0|0|0|0
29210118001|3|2|2|0|0|1|0|0|1|0|0|1|2|2|2|1|1|1|2|2|350|3|1|1|0|1|1|0|0|0|0|6|2
29210118101|3|4|1|1|0|0|0|0|0|1|1|1|2|2|2|1|5|1|2|4|1117|4|1|2|0|1|3|0|1|0|0|0|0
29210118102|3|5|5|0|0|1|0|0|1|0|0|1|2|2|1|1|7|1|2|5|546|3|1|1|0|0|4|0|0|0|0|16|2
29210118201|3|2|0|1|0|0|0|0|1|0|0|1|2|2|2|1|1|1|2|2|623|3|1|2|0|1|1|0|0|0|0|0|0
29210118202|3|2|1|0|1|0|0|0|0|1|1|1|2|2|2|1|3|1|2|2|93|3|1|2|0|1|1|0|0|0|0|16|2
29210118301|3|5|3|2|0|1|0|1|0|1|1|1|2|2|1|1|1|1|2|5|1781|3|1|1|0|3|2|0|1|0|0|0|0
29210118401|3|2|0|0|1|0|0|0|1|0|0|1|2|2|2|1|3|1|2|3|575|3|1|2|0|1|1|0|0|0|0|6|2
29210118501|3|2|1|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|2|400|3|1|2|0|0|2|0|0|0|0|0|0
29210118601|7|0|0|0|0|0|0|0|2|0|0|1|2|2|2|2|5|1|1|1|1800|5|1|2|4|2|4|0|1|0|0|12|6
29210118701|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|2|1|50|3|1|2|0|0|1|0|0|0|0|1|1
29210118801|3|0|0|0|0|0|0|0|0|1|1|1|2|2|2|2|5|1|2|5|1200|3|1|2|0|2|7|0|1|0|0|45|3
29210118901|3|2|2|0|0|0|0|1|1|0|0|1|2|2|2|1|5|1|2|2|150|3|1|1|0|0|2|0|0|0|0|0|0
29210119001|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|2|2|207|3|1|2|0|1|1|0|0|0|0|12|2
29210119002|1|14|14|0|0|14|0|0|4|2|2|2|1|1|1|1|1|1|1|14|2000|3|1|2|1|3|9|0|1|0|0|0|0
29210119101|3|5|3|0|1|1|0|0|1|1|1|1|2|2|1|1|5|1|1|5|1800|3|1|1|3|3|1|0|1|0|0|8|3
29210119201|3|1|0|0|1|0|0|0|1|0|0|1|2|2|2|1|3|1|1|2|100|3|1|1|0|0|1|0|0|0|0|0|0
29210119301|3|5|3|0|1|0|0|0|1|0|1|1|2|2|2|1|5|1|2|5|821|3|1|1|0|4|1|0|1|0|0|0|0
29210119302|3|2|1|0|1|0|0|0|1|0|0|1|2|2|2|1|5|1|2|2|295|3|1|2|0|2|0|0|0|0|0|0|0
29210119401|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|1|131|3|1|2|0|2|0|0|0|0|0|6|2
29210119501|3|5|3|0|2|0|0|0|1|0|0|1|2|2|2|1|1|1|2|5|1320|3|1|2|0|2|2|0|1|0|0|4|2
29210119502|3|1|1|0|0|0|0|0|1|0|0|1|2|2|2|1|3|2|2|1|0|2|1|2|0|2|0|0|0|0|0|0|0
29210119601|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|1|2|60|3|1|1|0|2|0|0|0|0|0|1|1
29210119701|3|3|2|0|0|0|0|0|1|0|0|1|2|2|2|1|3|1|2|3|1386|3|1|2|0|1|3|0|0|0|0|0|0
29210119901|3|2|1|0|0|0|0|0|1|0|0|1|2|2|2|1|4|1|2|2|414|3|1|2|0|0|2|0|0|0|0|15|2
29210119902|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|1|2|164|3|1|1|0|2|0|0|0|0|0|0|0
29210120001|3|4|0|1|3|0|0|0|1|0|0|1|2|2|2|1|7|1|2|4|1170|3|1|1|0|4|0|0|1|0|0|6|3
29210120101|3|1|0|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|2|225|3|1|2|0|0|1|0|0|0|0|0|0
29210120201|3|3|3|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|1|3|1150|3|1|2|0|2|2|0|1|0|0|16|4
29210120301|3|3|3|0|0|0|0|0|0|1|1|1|2|2|2|1|7|1|2|3|1100|3|1|1|0|1|3|0|1|0|0|5|1
29210120401|3|2|2|0|0|0|0|0|1|0|0|1|2|2|2|1|1|1|2|2|545|3|1|2|0|2|0|0|0|0|0|0|0
29210120501|3|2|1|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|2|2|402|3|1|1|0|1|1|0|0|0|0|0|0
29210120601|3|3|2|0|0|0|0|0|1|0|0|1|2|2|2|1|5|1|2|3|1100|3|1|2|0|2|2|0|1|0|0|8|4
29210120801|3|2|0|0|2|1|0|0|2|0|0|1|2|2|2|1|1|1|2|2|724|4|1|2|0|0|2|0|0|0|0|15|1
29210120804|2|10|10|0|0|4|0|0|0|2|2|2|1|1|1|1|1|1|1|10|590|3|1|2|9|0|7|0|1|0|0|0|0
29210120805|1|9|9|0|0|2|0|0|1|1|1|2|1|1|1|1|1|1|1|9|550|3|1|1|4|4|8|0|1|0|0|0|0
29210120806|2|7|7|0|0|5|0|0|0|2|2|2|1|1|1|1|5|1|1|7|828|3|1|2|10|1|6|0|1|0|0|0|0
29210120809|3|8|2|3|2|2|2|2|0|1|1|1|2|1|1|1|1|1|1|8|5610|3|1|1|5|4|6|0|1|0|1|0|0
29210120810|3|10|10|0|0|1|0|0|0|2|3|1|2|2|1|1|1|1|1|10|1600|3|1|1|0|3|10|0|1|0|0|0|0
29210120811|3|4|4|0|0|0|0|0|1|0|1|1|2|2|2|1|2|1|1|4|1333|3|1|1|0|2|5|0|1|0|0|6|1
29210120812|3|5|2|3|0|0|0|0|1|0|4|1|2|2|2|1|1|1|2|18|2629|3|1|1|1|2|10|0|1|0|1|55|5
29210120813|3|6|6|0|0|1|0|0|1|2|2|1|2|2|2|1|1|1|2|6|2690|3|1|1|0|0|5|0|1|0|0|0|0
29210120815|1|3|3|0|0|0|0|0|1|0|0|2|1|2|2|1|5|1|1|4|112|3|1|2|0|2|2|0|1|0|0|40|4
29210120816|1|15|15|0|0|5|0|0|2|5|5|2|1|1|1|1|1|1|1|15|700|3|1|2|10|2|8|0|0|0|10|0|0
29210120817|1|14|14|0|0|5|0|0|2|4|4|2|1|1|1|1|1|1|1|14|3000|3|1|2|12|4|8|0|1|0|0|0|0
29210120818|1|8|8|0|0|1|0|0|1|1|1|2|1|2|1|1|1|1|1|8|500|3|1|2|0|2|6|0|7|0|0|0|0
29210120819|1|5|5|0|0|3|0|0|1|1|1|2|1|2|1|1|7|1|1|8|1240|4|1|2|7|1|6|0|0|0|3|2|1
29210120820|2|5|5|0|0|1|0|0|0|1|1|2|1|1|1|1|5|1|1|6|20|3|1|2|1|1|6|0|1|0|1|0|0
29210120822|2|7|7|0|0|5|0|0|0|3|3|2|2|1|1|1|5|1|1|7|3000|3|1|2|6|2|2|5|0|0|0|0|0
29210120823|1|9|9|0|0|1|0|0|0|1|1|2|1|1|1|1|5|1|1|9|150|2|1|2|6|0|11|0|1|0|0|0|0
29210120824|2|7|7|0|0|6|0|0|1|2|3|2|1|1|1|1|1|1|1|10|1450|3|1|2|11|2|5|0|0|0|0|0|0
29210120825|1|24|24|0|0|5|0|0|1|1|1|2|0|1|1|1|1|1|1|25|1600|3|1|2|12|3|19|0|1|0|3|29|1
29210120826|1|10|10|0|0|4|0|0|4|4|4|2|1|1|1|1|1|1|1|10|4010|3|1|2|10|2|8|0|1|4|4|0|0
29210120827|2|5|0|0|0|0|0|0|0|1|1|2|1|1|1|1|3|1|1|5|300|3|1|2|0|1|3|0|1|0|2|0|0
29210120829|1|4|4|0|0|2|0|0|1|1|1|2|1|2|1|1|1|1|1|4|52|3|1|2|0|1|3|0|0|0|0|0|0
29210120830|2|7|7|0|0|3|0|0|0|1|1|2|0|2|1|1|1|1|1|8|200|3|1|2|0|0|8|0|1|0|3|0|0
29210120831|2|30|30|0|0|6|0|0|0|16|17|2|1|1|1|1|1|1|1|30|3000|3|1|2|23|2|10|0|0|0|1|0|0
29210120833|3|2|0|0|2|0|0|0|0|0|2|1|2|2|2|2|5|1|2|2|100|3|2|2|0|0|3|0|0|0|0|0|0
